"KBP";" FRA";2019;2;13;"11:50:00";61;50.345;30.894722;50.033056;8.570556;"Kiev";"Boryspil International";"Frankfurt";"Frankfurt International Airport"
"KBP";" RIX";2019;2;13;"21:45:00";73;50.345;30.894722;56.923611;23.971111;"Kiev";"Boryspil International";"Riga";"Riga International"
"KBP";" WMI";2019;2;15;"14:15:00";15;50.345;30.894722;52.451111;20.651667;"Kiev";"Boryspil International";"Warsaw";"Warsaw Modlin"
"KBP";" KRK";2019;2;15;"23:25:00";15;50.345;30.894722;50.077778;19.784722;"Kiev";"Boryspil International";"Kraków";"John Paul II International Airport KrakówBalice"
"KBP";" WMI";2019;2;17;"17:00:00";15;50.345;30.894722;52.451111;20.651667;"Kiev";"Boryspil International";"Warsaw";"Warsaw Modlin"
"KBP";" STN";2019;2;17;"22:55:00";23;50.345;30.894722;51.885;0.235;"Kiev";"Boryspil International";"London";"London Stansted"
"KBP";" VNO";2019;2;17;"14:30:00";31;50.345;30.894722;54.634167;25.285833;"Kiev";"Boryspil International";"Vilnius";"Vilnius"
"KBP";" CPH";2019;2;17;"11:45:00";37;50.345;30.894722;55.620278;12.650278;"Kiev";"Boryspil International";"Copenhagen";"Airport Copenhagen"
"KBP";" SXF";2019;2;17;"12:35:00";39;50.345;30.894722;52.378611;13.520556;"Kiev";"Boryspil International";"Berlin";"Berlin Schönefeld"
"KBP";" BRU";2019;2;17;"17:35:00";39;50.345;30.894722;50.901389;4.484444;"Kiev";"Boryspil International";"City of Brussels";"Brussels"
"KBP";" BGY";2019;2;17;"21:35:00";52;50.345;30.894722;45.668889;9.700278;"Kiev";"Boryspil International";"Milan";"Milan Bergamo International Airport"
"KBP";" VIE";2019;2;17;"10:25:00";56;50.345;30.894722;48.110278;16.578056;"Kiev";"Boryspil International";"Vienna";"Vienna International"
"KBP";" FRA";2019;2;17;"11:50:00";58;50.345;30.894722;50.033056;8.570556;"Kiev";"Boryspil International";"Frankfurt";"Frankfurt International Airport"
"KBP";" BUD";2019;2;17;"15:10:00";61;50.345;30.894722;47.436944;19.255556;"Kiev";"Boryspil International";"Budapest";"Budapest Ferenc Liszt International"
"KBP";" LCA";2019;2;17;"11:15:00";71;50.345;30.894722;34.875;33.624722;"Kiev";"Boryspil International";"Larnaca";"Larnaca International"
"KBP";" FCO";2019;2;17;"11:05:00";77;50.345;30.894722;41.800278;12.238889;"Kiev";"Boryspil International";"Rome";"Leonardo da VinciFiumicino Airport"
"KBP";" BCN";2019;2;17;"22:05:00";77;50.345;30.894722;41.296944;2.078333;"Kiev";"Boryspil International";"Barcelona";"BarcelonaEl Prat"
"KBP";" ATH";2019;2;17;"11:50:00";78;50.345;30.894722;37.936389;23.944444;"Kiev";"Boryspil International";"Athens";"Athens International"
"KBP";" RIX";2019;2;17;"21:45:00";86;50.345;30.894722;56.923611;23.971111;"Kiev";"Boryspil International";"Riga";"Riga International"
"KBP";" KRK";2019;2;18;"23:25:00";15;50.345;30.894722;50.077778;19.784722;"Kiev";"Boryspil International";"Kraków";"John Paul II International Airport KrakówBalice"
"KBP";" VNO";2019;2;18;"14:30:00";21;50.345;30.894722;54.634167;25.285833;"Kiev";"Boryspil International";"Vilnius";"Vilnius"
"KBP";" NYO";2019;2;18;"22:40:00";21;50.345;30.894722;58.788611;16.912222;"Kiev";"Boryspil International";"Stockholm";"Stockholm Skavsta"
"KBP";" STN";2019;2;18;"23:00:00";23;50.345;30.894722;51.885;0.235;"Kiev";"Boryspil International";"London";"London Stansted"
"KBP";" WMI";2019;2;18;"14:15:00";26;50.345;30.894722;52.451111;20.651667;"Kiev";"Boryspil International";"Warsaw";"Warsaw Modlin"
"HEL";" TXL";2019;2;1;"22:05:00";38;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" TXL";2019;2;2;"11:45:00";38;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" LGW";2019;2;2;"23:10:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" FCO";2019;2;2;"13:10:00";47;60.317222;24.963333;41.800278;12.238889;"Helsinki";"Helsinki";"Rome";"Leonardo da VinciFiumicino Airport"
"HEL";" OSL";2019;2;2;"09:10:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;2;"12:15:00";56;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" BCN";2019;2;2;"13:50:00";72;60.317222;24.963333;41.296944;2.078333;"Helsinki";"Helsinki";"Barcelona";"BarcelonaEl Prat"
"HEL";" ALC";2019;2;2;"16:00:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" TXL";2019;2;3;"22:05:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" LGW";2019;2;3;"15:40:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" KRK";2019;2;3;"16:10:00";42;60.317222;24.963333;50.077778;19.784722;"Helsinki";"Helsinki";"Kraków";"John Paul II International Airport KrakówBalice"
"HEL";" PRG";2019;2;3;"17:05:00";44;60.317222;24.963333;50.100833;14.26;"Helsinki";"Helsinki";"Prague";"Václav Havel Airport Prague"
"HEL";" OSL";2019;2;3;"10:20:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;3;"13:35:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" BUD";2019;2;3;"19:00:00";52;60.317222;24.963333;47.436944;19.255556;"Helsinki";"Helsinki";"Budapest";"Budapest Ferenc Liszt International"
"HEL";" TXL";2019;2;4;"11:45:00";36;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" TXL";2019;2;5;"22:05:00";36;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" OSL";2019;2;5;"08:40:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" LGW";2019;2;5;"18:00:00";52;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" CPH";2019;2;5;"19:25:00";55;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" ALC";2019;2;5;"22:05:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" AGP";2019;2;5;"21:10:00";72;60.317222;24.963333;36.675;-4.499167;"Helsinki";"Helsinki";"Málaga";"Málaga"
"HEL";" TXL";2019;2;6;"22:05:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" LGW";2019;2;6;"18:00:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" KRK";2019;2;6;"13:20:00";42;60.317222;24.963333;50.077778;19.784722;"Helsinki";"Helsinki";"Kraków";"John Paul II International Airport KrakówBalice"
"HEL";" AMS";2019;2;6;"22:35:00";45;60.317222;24.963333;52.308056;4.764167;"Helsinki";"Helsinki";"Amsterdam";"Amsterdam Airport Schiphol"
"HEL";" FCO";2019;2;6;"13:10:00";47;60.317222;24.963333;41.800278;12.238889;"Helsinki";"Helsinki";"Rome";"Leonardo da VinciFiumicino Airport"
"HEL";" OSL";2019;2;6;"08:40:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;6;"19:25:00";55;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" ALC";2019;2;6;"22:40:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" TXL";2019;2;7;"22:05:00";36;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" PRG";2019;2;7;"17:05:00";44;60.317222;24.963333;50.100833;14.26;"Helsinki";"Helsinki";"Prague";"Václav Havel Airport Prague"
"HEL";" OSL";2019;2;7;"20:30:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;7;"19:25:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" BUD";2019;2;7;"19:00:00";52;60.317222;24.963333;47.436944;19.255556;"Helsinki";"Helsinki";"Budapest";"Budapest Ferenc Liszt International"
"HEL";" LGW";2019;2;7;"18:00:00";63;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" NCE";2019;2;7;"10:00:00";72;60.317222;24.963333;43.665278;7.215;"Helsinki";"Helsinki";"Nice";"Nice Côte d Azur International"
"HEL";" BCN";2019;2;7;"21:30:00";72;60.317222;24.963333;41.296944;2.078333;"Helsinki";"Helsinki";"Barcelona";"BarcelonaEl Prat"
"HEL";" ALC";2019;2;7;"21:30:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" TXL";2019;2;8;"22:05:00";36;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" LGW";2019;2;9;"23:10:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" FCO";2019;2;9;"13:10:00";47;60.317222;24.963333;41.800278;12.238889;"Helsinki";"Helsinki";"Rome";"Leonardo da VinciFiumicino Airport"
"HEL";" OSL";2019;2;9;"09:10:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" TXL";2019;2;9;"11:45:00";54;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" BCN";2019;2;9;"13:50:00";72;60.317222;24.963333;41.296944;2.078333;"Helsinki";"Helsinki";"Barcelona";"BarcelonaEl Prat"
"HEL";" ALC";2019;2;9;"16:00:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" CPH";2019;2;9;"12:15:00";77;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" TLV";2019;2;9;"11:30:00";82;60.317222;24.963333;32.007222;34.880556;"Helsinki";"Helsinki";"Tel Aviv";"Ben Gurion"
"HEL";" LGW";2019;2;10;"15:40:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" TXL";2019;2;10;"11:45:00";42;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" PRG";2019;2;10;"17:05:00";44;60.317222;24.963333;50.100833;14.26;"Helsinki";"Helsinki";"Prague";"Václav Havel Airport Prague"
"HEL";" OSL";2019;2;10;"19:55:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;10;"19:55:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" BUD";2019;2;10;"19:00:00";52;60.317222;24.963333;47.436944;19.255556;"Helsinki";"Helsinki";"Budapest";"Budapest Ferenc Liszt International"
"HEL";" KRK";2019;2;10;"16:10:00";53;60.317222;24.963333;50.077778;19.784722;"Helsinki";"Helsinki";"Kraków";"John Paul II International Airport KrakówBalice"
"HEL";" NCE";2019;2;10;"08:00:00";72;60.317222;24.963333;43.665278;7.215;"Helsinki";"Helsinki";"Nice";"Nice Côte d Azur International"
"HEL";" BCN";2019;2;10;"13:50:00";72;60.317222;24.963333;41.296944;2.078333;"Helsinki";"Helsinki";"Barcelona";"BarcelonaEl Prat"
"HEL";" ALC";2019;2;10;"08:00:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" AGP";2019;2;10;"21:10:00";72;60.317222;24.963333;36.675;-4.499167;"Helsinki";"Helsinki";"Málaga";"Málaga"
"HEL";" TXL";2019;2;11;"11:45:00";36;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" TXL";2019;2;12;"11:45:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" LGW";2019;2;12;"18:00:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" OSL";2019;2;12;"08:40:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;12;"19:25:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" ALC";2019;2;12;"22:05:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" AGP";2019;2;12;"07:40:00";72;60.317222;24.963333;36.675;-4.499167;"Helsinki";"Helsinki";"Málaga";"Málaga"
"HEL";" TXL";2019;2;13;"22:05:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" LGW";2019;2;13;"18:00:00";41;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" KRK";2019;2;13;"13:20:00";42;60.317222;24.963333;50.077778;19.784722;"Helsinki";"Helsinki";"Kraków";"John Paul II International Airport KrakówBalice"
"HEL";" FCO";2019;2;13;"13:10:00";47;60.317222;24.963333;41.800278;12.238889;"Helsinki";"Helsinki";"Rome";"Leonardo da VinciFiumicino Airport"
"HEL";" OSL";2019;2;13;"08:40:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;13;"19:25:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" AMS";2019;2;13;"22:35:00";53;60.317222;24.963333;52.308056;4.764167;"Helsinki";"Helsinki";"Amsterdam";"Amsterdam Airport Schiphol"
"HEL";" ALC";2019;2;13;"22:40:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" TXL";2019;2;14;"22:05:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" OSL";2019;2;14;"08:40:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;14;"19:25:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" PRG";2019;2;14;"17:05:00";52;60.317222;24.963333;50.100833;14.26;"Helsinki";"Helsinki";"Prague";"Václav Havel Airport Prague"
"HEL";" BUD";2019;2;14;"19:00:00";60;60.317222;24.963333;47.436944;19.255556;"Helsinki";"Helsinki";"Budapest";"Budapest Ferenc Liszt International"
"HEL";" NCE";2019;2;14;"10:00:00";72;60.317222;24.963333;43.665278;7.215;"Helsinki";"Helsinki";"Nice";"Nice Côte d Azur International"
"HEL";" BCN";2019;2;14;"21:30:00";72;60.317222;24.963333;41.296944;2.078333;"Helsinki";"Helsinki";"Barcelona";"BarcelonaEl Prat"
"HEL";" LGW";2019;2;14;"09:00:00";74;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" OSL";2019;2;16;"09:10:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" LGW";2019;2;16;"23:10:00";72;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" TXL";2019;2;17;"22:05:00";36;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" OSL";2019;2;17;"19:55:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;17;"19:55:00";55;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" BUD";2019;2;17;"19:00:00";72;60.317222;24.963333;47.436944;19.255556;"Helsinki";"Helsinki";"Budapest";"Budapest Ferenc Liszt International"
"HEL";" LGW";2019;2;17;"18:00:00";74;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"HEL";" KRK";2019;2;17;"16:10:00";89;60.317222;24.963333;50.077778;19.784722;"Helsinki";"Helsinki";"Kraków";"John Paul II International Airport KrakówBalice"
"HEL";" TXL";2019;2;18;"22:05:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" TXL";2019;2;19;"22:05:00";33;60.317222;24.963333;52.559722;13.287778;"Helsinki";"Helsinki";"Berlin";"Berlin Tegel"
"HEL";" OSL";2019;2;19;"08:40:00";48;60.317222;24.963333;60.193889;11.100278;"Helsinki";"Helsinki";"Oslo";"Oslo Airport, Gardermoen"
"HEL";" CPH";2019;2;19;"19:25:00";49;60.317222;24.963333;55.620278;12.650278;"Helsinki";"Helsinki";"Copenhagen";"Airport Copenhagen"
"HEL";" ALC";2019;2;19;"22:05:00";72;60.317222;24.963333;38.282222;-0.558056;"Helsinki";"Helsinki";"Alicante";"AlicanteElche"
"HEL";" LGW";2019;2;19;"09:00:00";74;60.317222;24.963333;51.148056;-0.190278;"Helsinki";"Helsinki";"London";"Gatwick"
"RZE";" STN";2019;2;1;"22:55:00";21;50.11;22.018889;51.885;0.235;"Rzeszów";"RzeszówJasionka";"London";"London Stansted"
"RZE";" DUB";2019;2;2;"18:10:00";38;50.11;22.018889;53.421389;-6.27;"Rzeszów";"RzeszówJasionka";"Dublin";"Dublin"
"RZE";" LTN";2019;2;2;"22:30:00";41;50.11;22.018889;51.874722;-0.368333;"Rzeszów";"RzeszówJasionka";"London";"Luton"
"RZE";" WAW";2019;2;2;"18:55:00";48;50.11;22.018889;52.165833;20.967222;"Rzeszów";"RzeszówJasionka";"Warsaw";"Warsaw Chopin"
"RZE";" MAN";2019;2;3;"11:50:00";23;50.11;22.018889;53.353611;-2.275;"Rzeszów";"RzeszówJasionka";"Manchester";"Manchester"
"RZE";" WAW";2019;2;3;"16:00:00";48;50.11;22.018889;52.165833;20.967222;"Rzeszów";"RzeszówJasionka";"Warsaw";"Warsaw Chopin"
"RZE";" STN";2019;2;3;"22:55:00";60;50.11;22.018889;51.885;0.235;"Rzeszów";"RzeszówJasionka";"London";"London Stansted"
"RZE";" STN";2019;2;4;"22:55:00";36;50.11;22.018889;51.885;0.235;"Rzeszów";"RzeszówJasionka";"London";"London Stansted"
"RZE";" DUB";2019;2;5;"11:40:00";28;50.11;22.018889;53.421389;-6.27;"Rzeszów";"RzeszówJasionka";"Dublin";"Dublin"
"RZE";" LTN";2019;2;5;"22:30:00";36;50.11;22.018889;51.874722;-0.368333;"Rzeszów";"RzeszówJasionka";"London";"Luton"
"RZE";" STN";2019;2;6;"22:55:00";21;50.11;22.018889;51.885;0.235;"Rzeszów";"RzeszówJasionka";"London";"London Stansted"
"RZE";" MAN";2019;2;6;"11:45:00";23;50.11;22.018889;53.353611;-2.275;"Rzeszów";"RzeszówJasionka";"Manchester";"Manchester"
